16
848 1619
346 150 796
273 773 302
150 111 998
271 638 271
47 631 605
15 601 908
8 897 981
34 444 251
467 319 530
84 856 802
715 689 599
850 564 353
670 397 789
46 438 385
759 895 223
705 634 437
257 916 162
71 545 468
946 349 690
10 240 27
731 185 940
548 460 141
652 738 805
134 59 873
661 729 413
880 665 271
195 322 966
732 92 95
11 541 148
730 605 660
611 785 890
378 370 896
134 538 683
537 423 545
165 532 763
179 625 456
859 372 2
128 383 487
544 42 534
660 537 917
237 725 70
719 52 342
505 23 846
782 869 498
745 696 808
710 558 709
957 328 546
817 889 431
597 338 649
91 695 177
576 811 719
195 770 129
254 493 806
770 654 998
880 935 814
657 416 932
664 7 523
890 504 518
743 490 612
807 148 129
623 748 571
306 836 479
621 734 117
776 416 451
570 112 804
438 535 170
970 602 870
370 532 320
693 610 430
217 144 79
656 853 782
864 757 891
908 968 930
233 626 832
636 615 733
21 794 442
867 21 254
617 732 236
526 374 944
165 869 555
493 898 177
949 913 752
35 589 945
614 589 925
32 352 517
565 460 986
667 141 918
919 502 54
249 292 441
886 164 703
142 489 438
349 973 171
710 735 773
142 226 391
170 112 529
627 651 574
404 929 245
558 241 506
814 524 722
597 834 745
549 506 997
547 188 108
102 87 994
277 308 407
149 22 708
377 575 517
22 615 86
44 922 602
510 361 520
516 240 877
448 632 874
932 688 674
940 161 40
305 469 125
640 183 143
157 954 540
940 151 738
308 702 933
396 91 967
204 627 923
525 675 518
658 344 977
176 540 915
736 799 369
361 59 106
607 363 121
934 221 584
700 724 86
39 126 548
546 131 114
11 85 35
384 312 665
648 274 837
495 158 833
898 662 139
494 845 535
47 545 855
594 852 899
747 748 356
409 716 802
696 521 953
228 560 28
691 872 524
613 76 205
552 784 862
555 664 148
238 150 408
961 12 497
344 632 475
567 335 193
694 108 523
625 863 155
162 853 874
668 388 247
651 904 133
343 566 108
671 540 172
437 877 201
744 439 195
743 28 874
818 789 191
833 61 125
892 705 1000
282 441 508
514 590 447
104 959 416
198 509 396
889 328 242
211 289 546
264 322 264
272 151 290
380 627 936
677 949 76
710 857 473
439 75 530
892 536 692
108 788 249
595 276 832
701 242 899
806 405 220
114 115 485
155 954 686
251 126 874
964 517 662
396 48 214
900 432 602
707 335 209
225 827 430
515 112 680
399 239 914
943 365 814
835 746 863
647 667 932
48 142 442
745 458 382
906 765 961
604 296 698
126 274 664
313 492 898
352 721 386
399 539 98
12 591 758
649 115 221
59 91 927
82 879 81
751 579 489
447 977 610
883 328 594
553 540 912
459 594 554
915 447 571
261 605 913
522 291 393
852 741 579
824 245 985
539 491 417
230 760 942
932 532 761
100 843 476
225 476 365
576 843 907
305 949 385
467 81 119
113 210 245
478 446 178
925 194 446
981 24 955
691 784 433
984 506 548
902 784 840
679 822 795
340 800 476
46 401 416
727 817 379
339 245 534
574 459 249
295 896 993
966 79 877
267 371 405
395 57 748
982 468 466
932 463 664
149 433 620
114 890 100
397 639 443
834 203 205
466 66 972
550 140 546
216 38 854
772 406 427
299 553 503
224 731 569
160 123 720
930 327 143
143 717 342
789 742 809
383 500 983
268 752 855
512 749 572
443 931 687
781 883 50
146 157 920
797 621 759
925 305 70
728 689 304
948 95 436
318 757 183
694 626 90
208 289 246
416 838 395
222 834 18
962 558 210
83 394 568
424 397 371
256 623 626
904 444 603
887 7 83
511 499 762
732 880 662
684 959 907
781 120 337
26 368 410
248 436 728
200 713 112
525 939 990
176 865 835
346 401 607
169 557 513
135 410 199
666 481 549
650 664 153
433 170 988
51 543 908
396 347 782
841 599 875
328 308 81
390 672 924
828 831 865
540 259 303
786 89 941
117 557 747
7 122 345
289 749 656
774 727 489
288 454 519
638 928 649
448 499 359
260 590 429
605 847 677
163 955 610
521 709 935
209 691 366
971 194 109
515 506 473
261 35 434
345 611 743
533 825 571
88 111 862
777 833 307
587 197 779
392 548 808
18 86 244
554 308 533
493 895 948
725 749 80
205 53 729
358 379 534
507 618 199
777 449 265
180 779 705
463 243 254
794 25 910
757 340 638
450 174 814
729 156 97
836 875 464
572 357 877
767 25 24
398 958 281
776 409 209
392 118 597
242 374 804
642 599 659
449 90 623
227 697 334
771 119 861
839 287 17
214 423 668
599 679 453
158 949 183
493 134 217
328 195 596
327 395 126
380 938 661
510 112 922
479 794 615
581 845 892
882 56 719
878 449 954
618 849 682
480 636 976
767 153 430
228 180 707
431 247 777
960 729 695
747 481 450
565 943 68
267 947 275
592 136 519
70 398 612
73 835 755
618 82 649
827 756 339
981 830 542
433 204 766
657 734 122
118 310 197
714 828 673
209 273 150
111 166 245
797 726 758
931 538 822
982 679 454
974 765 127
106 244 715
901 604 869
166 417 206
239 570 988
46 978 273
55 142 746
714 601 133
409 396 451
732 531 55
193 297 609
87 338 624
477 713 911
229 734 958
397 206 781
603 520 811
577 413 983
810 982 819
194 577 633
808 962 379
309 447 367
695 489 663
960 718 735
817 78 645
679 141 907
701 826 296
984 975 648
585 63 72
181 92 704
762 364 214
491 376 836
505 737 58
192 460 12
410 467 159
130 204 326
349 774 470
101 322 454
351 447 518
121 803 299
672 13 821
343 719 421
987 792 139
33 738 858
288 711 832
634 612 985
457 723 372
72 457 428
479 671 871
6 755 787
166 897 895
114 48 401
588 138 346
801 234 675
209 779 629
97 458 946
869 669 512
781 173 31
45 321 133
19 889 867
463 409 860
81 105 447
112 398 238
267 240 646
321 401 801
163 205 294
742 773 85
209 214 28
898 287 380
32 583 870
452 637 379
387 501 585
607 423 736
734 556 75
879 517 333
383 593 618
725 674 275
175 650 146
333 701 330
477 481 724
366 986 135
504 339 839
414 152 517
422 52 508
614 973 329
639 233 13
774 731 725
970 640 28
767 583 191
16 938 706
587 785 193
180 304 839
858 943 172
520 247 867
399 837 501
833 848 983
856 218 154
425 232 626
331 135 79
116 497 885
808 428 756
273 491 405
685 90 913
314 901 778
427 508 315
303 339 861
941 554 157
294 215 908
266 575 124
14 160 931
511 351 951
386 671 10
629 489 5
977 49 694
120 706 298
564 738 143
896 236 292
322 527 259
869 917 48
31 636 549
692 289 51
26 463 245
108 926 917
514 964 752
275 911 353
750 396 901
360 674 53
705 299 438
784 83 202
546 373 493
213 365 600
917 875 35
743 944 685
590 339 441
361 349 954
410 672 331
309 220 681
745 87 841
499 433 351
204 143 478
785 89 599
119 600 774
501 201 986
290 470 395
417 620 839
19 389 108
827 487 651
970 55 514
811 239 812
105 204 302
668 846 707
975 608 533
651 474 522
517 678 487
266 894 396
822 806 154
503 335 890
827 385 744
630 787 55
323 585 209
213 64 571
291 726 242
449 255 977
911 78 30
523 447 724
728 155 5
627 85 574
528 342 71
131 871 824
344 897 903
924 569 85
974 313 852
558 328 468
48 100 559
370 616 780
634 979 107
778 966 623
36 930 827
433 685 72
162 804 622
261 783 819
657 435 291
599 954 543
358 341 729
537 372 613
651 513 113
178 489 861
455 230 888
145 329 648
91 740 540
268 381 268
811 788 118
769 908 119
415 241 212
678 935 758
904 592 423
11 541 524
524 499 777
964 466 144
754 953 924
390 261 655
355 686 122
620 131 204
183 52 632
200 697 447
864 666 692
761 368 979
63 407 84
489 251 189
188 349 257
81 122 249
74 916 417
599 976 271
666 900 223
327 219 912
46 245 140
624 431 519
115 196 955
630 511 66
417 219 349
804 898 507
303 923 996
745 199 624
226 810 237
307 199 473
899 752 513
963 819 803
363 903 542
285 951 58
187 711 577
813 904 10
366 654 769
946 638 167
10 372 289
116 302 371
945 27 106
477 324 34
765 423 149
83 577 122
657 397 70
925 335 25
292 220 215
579 843 411
763 660 841
354 593 239
874 919 959
580 234 304
349 218 79
302 683 161
959 358 618
191 517 940
400 663 424
168 56 167
136 392 277
47 424 181
313 728 630
674 797 712
545 76 516
641 258 371
585 666 26
858 825 350
103 569 476
696 328 905
777 195 522
802 978 688
529 683 607
528 56 664
19 430 223
306 871 956
38 177 728
789 792 62
427 254 187
567 808 323
194 664 427
6 848 833
313 844 305
301 705 171
921 320 491
670 359 49
735 195 45
478 371 47
731 72 326
823 620 112
661 793 90
31 19 411
858 537 947
622 71 676
527 404 396
883 776 427
984 708 424
569 961 248
634 397 592
285 896 785
345 168 892
110 704 972
921 695 570
559 302 861
368 862 950
971 122 154
949 83 124
421 545 754
260 543 244
65 543 415
958 932 344
523 454 400
941 200 558
279 486 684
406 494 823
89 861 4
382 163 901
634 366 43
934 114 484
400 262 597
809 700 220
356 963 20
895 469 232
606 161 956
278 12 100
787 553 673
714 839 411
92 961 149
809 763 534
983 830 679
26 722 4
729 849 442
463 437 296
107 980 384
253 193 508
557 171 379
869 895 748
83 49 738
55 835 982
650 208 826
249 224 972
288 961 155
669 123 165
161 393 217
601 685 706
407 25 376
144 150 846
202 605 930
759 767 373
186 106 752
291 265 727
694 918 588
679 541 318
293 643 142
295 332 640
761 357 194
589 721 334
538 586 538
867 484 720
401 26 873
493 453 793
950 959 931
474 296 789
593 603 400
835 246 32
883 59 379
263 642 782
78 940 854
128 40 383
89 364 328
352 477 914
597 303 122
84 751 385
449 620 918
556 536 928
668 267 353
399 773 374
720 781 680
290 138 140
837 612 884
530 479 109
104 680 745
655 797 788
970 119 648
71 589 906
669 574 109
366 1 219
731 398 353
345 846 768
657 837 340
371 324 484
444 946 952
284 888 632
900 646 225
141 815 424
444 538 657
117 943 363
542 60 69
845 467 38
50 499 407
413 427 586
7 228 691
896 613 988
807 471 686
807 42 364
531 507 977
119 249 677
938 818 923
639 92 458
244 730 356
799 228 480
986 369 840
614 106 140
649 526 621
78 578 416
837 502 352
120 5 851
64 84 94
560 195 112
520 225 273
552 922 656
377 5 201
909 24 165
771 714 928
139 987 624
64 172 56
479 262 837
307 461 961
89 836 287
833 142 67
193 18 429
663 830 305
725 776 849
621 463 843
819 766 319
642 746 264
484 344 827
172 650 56
182 1 974
944 23 481
499 197 723
461 634 349
775 535 46
873 146 849
18 489 649
495 4 470
126 86 116
452 743 56
144 115 360
653 224 110
374 484 672
755 804 324
938 810 148
259 97 626
763 160 834
325 1 559
138 417 937
841 846 792
483 552 913
666 525 189
702 521 558
647 714 911
468 404 971
789 19 196
515 851 687
390 15 117
528 718 115
371 305 511
369 498 811
693 378 359
752 494 617
426 260 688
553 922 688
405 203 406
758 111 295
410 469 424
934 208 673
936 458 820
465 157 993
139 604 307
88 421 234
756 39 570
659 535 305
573 299 842
780 194 287
809 353 655
626 65 882
42 476 356
915 451 673
394 872 696
246 641 164
195 335 718
573 814 801
405 583 834
397 903 391
318 42 787
836 877 685
628 614 420
707 684 502
293 579 18
293 930 497
742 135 332
521 774 211
528 359 458
20 480 722
961 683 791
338 326 744
913 440 175
620 831 167
219 683 818
872 756 859
758 292 898
517 553 13
23 580 260
12 790 787
653 497 255
584 202 494
794 671 766
273 697 891
409 43 783
666 117 537
360 738 584
866 130 935
108 305 748
607 646 735
287 12 274
907 984 536
877 700 63
553 974 172
305 790 121
684 921 967
877 95 165
652 462 914
908 445 234
515 962 394
313 752 578
64 810 621
925 519 950
496 952 873
721 75 829
663 254 485
305 322 349
298 426 290
952 849 179
746 306 540
245 195 757
646 944 352
598 2 848
114 606 945
139 942 19
702 603 433
169 279 740
171 685 38
678 654 562
763 204 574
639 200 494
425 631 685
269 612 265
811 35 730
95 776 443
653 449 322
248 849 213
24 276 932
254 588 311
611 838 407
842 35 298
671 959 380
117 479 980
171 848 321
679 127 462
446 920 730
283 332 565
834 293 565
676 534 151
659 212 719
878 585 451
670 620 228
604 610 507
480 878 618
566 472 82
25 80 831
779 659 987
959 151 845
846 412 764
666 749 338
775 507 7
138 788 113
35 667 376
478 317 490
302 345 833
689 328 78
181 213 976
879 251 790
647 812 530
181 549 52
810 210 923
329 352 728
884 69 257
546 705 482
507 282 493
576 232 105
16 324 91
570 457 545
533 887 511
587 716 691
533 154 969
519 400 413
551 629 984
22 380 849
547 103 999
701 543 326
495 573 55
981 623 31
661 642 139
619 382 896
367 73 150
43 977 883
898 686 328
786 678 514
346 859 31
890 549 760
523 719 472
106 691 534
885 667 754
52 303 253
438 278 254
538 986 410
217 403 951
847 381 145
742 6 815
646 550 604
948 242 800
973 571 818
868 531 473
876 214 593
124 476 285
46 571 401
272 603 593
535 298 673
766 213 746
159 566 664
795 796 858
645 241 622
643 398 764
124 561 575
789 763 691
440 793 32
153 197 65
355 266 909
391 325 921
856 782 277
437 877 431
408 276 383
522 536 782
206 485 462
644 202 413
320 223 385
243 51 95
223 9 529
974 84 648
291 944 180
539 449 631
659 964 410
79 392 480
518 812 399
901 607 899
334 130 945
930 981 981
513 871 685
270 338 562
493 260 278
240 810 153
136 317 432
736 967 502
805 118 509
527 715 281
808 495 112
662 717 203
328 442 358
213 452 7
419 327 9
739 26 953
703 847 923
387 939 297
220 276 67
349 676 784
696 860 874
112 350 986
911 410 300
112 218 225
886 65 399
514 524 441
112 29 299
139 11 876
107 530 161
566 487 747
489 812 64
79 225 978
688 298 156
787 927 882
156 277 346
436 596 726
67 981 864
6 589 18
811 78 321
634 644 373
36 64 833
280 921 61
764 112 122
7 584 370
356 915 721
464 633 63
535 415 198
256 613 163
199 144 796
168 56 818
650 61 361
133 508 624
290 936 877
779 641 412
470 721 184
919 286 131
365 718 542
610 499 189
985 545 98
816 313 575
114 227 362
203 729 127
167 669 282
479 15 496
649 46 442
343 467 790
389 697 769
707 974 559
543 981 466
34 700 600
261 276 981
179 146 540
949 608 438
592 581 825
606 762 868
187 354 551
975 944 486
904 106 982
942 518 486
688 662 418
80 852 973
524 476 279
681 123 216
385 787 993
220 319 182
1 237 54
970 776 951
565 161 797
47 173 545
762 425 365
888 61 397
104 627 925
503 952 2
305 376 94
784 706 554
366 172 989
747 286 74
566 947 231
449 825 135
963 160 253
156 833 702
875 2 51
872 911 528
121 738 116
381 576 565
545 746 705
823 234 214
67 107 574
975 681 264
419 423 334
672 895 566
316 152 388
67 298 956
113 746 471
272 795 174
94 820 23
181 868 829
903 304 853
572 381 591
215 855 847
230 155 904
563 415 874
846 545 679
154 255 516
958 441 12
941 255 459
199 624 417
73 207 73
561 348 788
199 97 437
416 282 589
854 961 171
824 734 242
580 975 252
70 797 644
985 543 622
114 821 123
557 925 576
879 520 566
271 1 533
946 1677
442 69 304
219 356 830
890 414 888
325 425 521
728 849 567
241 829 159
692 737 554
469 692 23
37 323 441
923 299 188
936 536 18
96 31 364
332 631 637
473 97 484
927 930 232
150 941 394
803 790 421
916 800 537
531 878 857
564 23 760
867 775 914
19 511 67
622 553 848
926 434 366
854 689 492
313 195 999
729 579 251
467 865 287
725 628 270
944 706 74
337 663 758
470 26 721
712 577 537
361 911 795
13 649 923
58 839 861
730 693 656
450 172 216
156 671 426
717 664 770
330 566 515
276 137 632
709 830 235
288 574 655
904 538 568
506 423 688
514 600 158
644 349 568
129 768 656
330 137 118
826 9 899
348 196 892
149 133 246
381 10 680
624 311 90
434 849 869
322 667 808
514 391 955
682 619 51
547 723 711
54 278 374
490 833 529
639 648 166
1 87 114
7 139 987
800 826 109
88 158 274
609 569 239
792 662 655
167 712 546
700 542 547
387 5 218
794 158 4
877 373 1
917 536 281
368 826 159
548 152 175
150 555 247
340 458 610
901 252 510
896 38 710
664 298 971
454 466 114
675 778 832
729 672 962
788 847 175
826 138 952
822 302 930
880 425 150
159 729 585
930 224 479
700 201 203
597 853 846
249 109 59
940 133 632
605 168 346
760 310 779
721 578 586
435 338 252
727 2 232
673 283 530
88 96 289
739 104 605
506 765 873
779 629 8
184 531 750
341 407 28
266 851 110
413 327 129
484 757 687
180 145 728
445 71 260
262 845 969
767 840 568
388 252 166
242 509 269
933 802 786
78 352 124
815 578 18
74 541 371
720 808 250
104 768 574
52 213 856
235 22 881
809 290 954
22 127 172
588 231 373
537 495 711
295 103 907
97 302 301
589 450 235
150 491 389
160 747 881
447 577 888
900 228 790
585 520 40
749 744 964
10 518 655
792 423 579
367 52 579
515 704 900
436 580 861
359 45 952
519 424 197
857 6 236
447 21 772
894 410 693
324 785 164
249 909 541
527 811 435
95 643 67
15 387 338
202 333 878
547 25 453
158 825 29
128 694 579
489 886 296
569 406 348
357 692 669
9 716 435
664 339 78
621 769 860
379 604 359
158 311 738
627 615 604
185 117 470
106 775 175
129 570 747
438 54 44
668 302 679
60 613 149
387 772 343
940 923 720
815 640 863
750 814 740
852 739 120
571 461 153
324 764 399
46 414 594
31 859 621
169 435 931
660 371 156
109 867 116
356 789 510
383 800 931
942 476 267
916 273 468
274 271 263
730 917 770
226 283 960
203 380 998
174 280 862
670 663 921
441 90 748
2 398 678
773 40 452
536 129 982
158 35 820
406 58 42
354 857 133
415 417 21
290 317 834
368 912 675
262 725 931
409 507 306
842 54 852
390 504 315
248 474 597
85 44 176
670 788 186
65 487 304
583 916 97
753 746 227
579 518 910
586 846 380
35 689 810
487 789 682
443 699 803
711 189 419
143 40 831
343 124 154
428 814 282
677 366 353
316 689 364
790 743 402
702 547 539
248 431 664
15 730 346
871 784 699
887 76 380
672 211 329
599 710 832
942 159 292
740 893 775
92 765 224
612 616 910
476 903 103
680 839 650
877 190 126
821 851 742
98 651 853
499 601 545
306 908 334
505 506 797
883 275 720
161 272 738
491 230 146
500 785 398
743 281 210
911 315 624
749 936 493
177 95 95
232 768 768
938 771 150
675 757 730
763 395 84
390 431 825
328 330 697
214 320 368
635 814 888
388 382 293
862 774 482
26 627 656
784 333 454
875 930 607
398 475 793
48 884 246
161 678 7
395 75 914
844 264 827
742 222 262
356 587 806
55 545 544
504 680 594
49 190 680
513 174 638
590 637 175
196 477 429
134 161 824
546 72 785
370 646 980
29 689 843
252 154 88
217 915 527
768 535 841
43 250 108
750 809 811
411 469 355
533 568 314
574 15 756
407 302 267
217 713 611
151 734 669
630 230 242
431 637 656
668 879 353
290 716 243
320 197 999
357 443 889
842 52 644
402 114 983
442 914 693
745 377 266
645 63 111
528 253 187
226 4 754
785 360 347
258 651 1
798 388 393
80 865 830
300 808 430
258 462 399
201 645 416
755 114 790
679 872 200
57 610 888
328 243 860
444 385 992
697 123 589
184 772 178
58 278 400
686 115 468
904 856 528
498 725 495
836 522 762
718 704 189
526 897 392
122 716 751
610 571 884
633 873 482
284 711 883
72 282 983
628 730 307
868 713 256
235 753 550
680 413 690
761 282 468
740 28 925
878 661 493
742 778 930
311 308 719
