9244 28923
352 7011 -673
5979 7733 -918
3005 3900 953
8070 1615 700
723 595 -186
3649 2441 395
8041 6456 -245
7248 7265 511
8694 9003 -52
2560 192 -316
6349 324 94
1606 8133 645
3400 5100 -471
3570 8938 733
5752 1215 -960
2531 7042 -4
8075 4839 215
2307 2644 -53
879 2824 -237
2820 511 285
4425 5755 -530
6464 9073 -397
5473 913 475
5874 7641 479
5433 7824 108
1721 8780 -442
5391 5999 981
7263 1401 886
6200 5406 26
4742 755 -170
665 7471 62
8706 5290 -224
8896 2958 147
5697 4665 269
688 685 -377
893 7884 611
4891 1059 788
1104 6384 -45
3902 3671 -273
1532 2484 -690
7299 7511 706
6393 8343 -496
2381 6185 79
9055 2308 -136
4097 4744 -945
3124 8686 524
3178 5556 260
3930 463 -414
5406 5987 616
6180 2973 389
9022 2110 -106
6126 2270 182
8097 2228 -672
4960 9047 -430
2544 6142 -513
737 7074 119
8429 3240 539
7827 168 812
4318 7078 666
7949 2227 352
5729 2242 786
5597 6691 123
1451 8862 201
8005 1439 -656
3723 5599 -71
6572 4298 -762
32 3837 949
7808 5116 139
6085 9212 -255
7592 1767 410
8461 177 782
8562 333 890
4531 4812 -671
5441 8199 953
8147 8420 499
1323 5963 -993
6798 451 -520
2553 5611 832
7695 8670 -653
1982 1137 514
1686 5732 -368
8776 1220 959
1712 5985 103
2788 5440 -201
896 5769 137
3804 7689 -59
8650 1508 136
896 4968 344
8372 7985 -904
280 1654 996
3785 779 492
277 1682 867
2341 5067 -6
6037 681 271
2158 3055 544
6365 5195 -846
1267 3 481
7065 6506 328
7463 2233 -218
7147 3761 614
5028 5706 611
8208 2096 -975
7225 4596 205
1812 6228 -429
6403 3501 803
4453 7906 -809
6949 953 624
4208 8554 645
3843 6634 705
4462 8395 251
8092 8153 -870
6301 7245 146
5760 3815 353
6190 2557 206
5970 5998 776
4618 2392 430
1622 7690 -466
1859 3280 -156
8383 5275 -444
7474 5973 900
911 5210 845
6539 4311 912
894 4041 174
5126 6933 204
5190 4828 571
1356 7619 -142
1828 1350 -33
2026 9185 -864
3071 3288 5
7823 5534 -134
462 4085 -735
847 3320 932
8375 6587 -422
2456 6993 -490
4474 7276 -483
837 1949 -190
1893 1288 960
4834 8742 -46
8843 1425 -220
4918 4720 -437
4164 9095 283
7534 4322 -427
6214 2088 429
2194 2092 837
383 7860 -317
5467 2456 -159
3040 2349 492
6363 5350 -939
4413 231 -677
2814 6278 -888
2321 6073 392
4973 4062 -791
1715 6296 296
6090 4923 -551
7738 8661 113
6340 4804 661
320 7716 -912
3152 6544 -592
7907 218 -593
3969 4533 -95
343 5429 -188
1503 8613 -158
2269 3733 361
340 4416 -650
7297 4576 -990
450 7723 -485
7230 9018 -196
5639 2172 -361
4748 3320 -80
4820 1152 898
1952 5617 -635
2893 4088 13
5089 5723 -819
9194 1499 -452
7537 8585 132
2448 6696 436
2953 6369 24
7669 3515 -930
5705 7523 718
5511 8698 274
5630 4568 -900
4461 7459 449
5043 4520 825
7064 6604 326
9094 3823 -204
1915 968 435
2769 3229 -995
7853 8695 -520
1195 7590 -991
128 8937 -842
5067 4082 177
3617 2099 -483
1760 3773 224
4057 4153 -78
426 1763 -246
8765 8100 -236
6433 6280 -63
5270 6278 -731
8011 8822 -52
5532 1462 -408
2211 534 -306
670 5992 -995
567 3089 670
1903 5999 -421
941 7508 547
7269 8764 994
7497 4362 829
7656 6105 -140
7148 5957 -654
8238 5190 475
6271 8784 473
5612 1520 -101
5353 3740 546
7487 2373 556
870 2185 -389
4947 4839 203
3075 4628 -498
1082 4053 -99
8274 3110 -235
8023 1176 83
4233 1840 23
1978 2596 62
8322 1701 -281
7030 3512 902
2369 1523 -945
4465 8120 964
2643 6457 522
4827 8858 -327
6199 1366 184
419 258 -953
8826 4668 291
6220 7512 -708
3589 7032 -601
1376 3093 -501
4870 5220 860
4972 4752 964
6357 55 -568
2954 3618 173
4476 5443 -517
3457 2299 844
4312 4304 789
6713 9238 -305
2125 2020 -525
4641 1421 -238
3432 4673 777
1217 4764 576
1743 7566 238
13 2775 -818
1502 2569 -972
5413 4635 -345
7729 4800 3
8149 8676 -811
3890 5102 34
6381 8663 917
1097 2273 -74
4021 6228 236
1070 5401 -525
1792 5560 275
7440 1084 94
8424 604 -736
3347 2657 -136
3873 6827 659
4413 386 367
6203 2484 109
1656 8109 -860
4940 997 -669
2608 7738 -813
5994 2953 -368
7201 3672 -469
5850 5064 268
8282 3751 -227
2612 6892 -98
4878 1070 -962
7340 4482 273
4648 5098 -120
6401 3751 -40
6410 6393 1000
7728 8239 -327
1122 5993 -608
8537 8327 247
1272 6383 -52
3519 6830 -349
5111 6544 748
1770 3452 -274
5341 28 350
4235 7612 -20
4876 1223 293
2963 8033 905
1160 5595 -530
4257 7415 492
8267 7680 482
5848 3972 -697
9031 6380 96
6456 7724 -533
2328 4481 -968
6220 4078 434
9115 5010 747
2384 5708 -485
6828 2731 -160
8117 2589 -549
6582 8963 955
8392 5677 -842
1842 8070 717
6892 8696 -693
3638 886 254
7908 2400 459
1161 4570 -178
4393 5549 -759
7192 2853 49
5034 9127 -525
1904 5265 89
690 5929 -887
2863 6163 -345
3709 6520 88
8662 2878 -896
6536 539 -565
8533 7122 -334
8290 5312 -776
5497 6606 847
5784 8474 -222
774 6431 -598
7507 491 -588
6057 86 633
6662 6748 -363
232 7750 -135
1950 1289 -308
6581 7844 181
6427 237 205
6185 3940 -891
4077 8707 -870
5831 1274 722
3691 8695 174
7521 7495 -195
2696 3078 796
7318 1922 -876
7855 2806 -237
4889 7021 -971
8566 293 257
4467 5161 915
2148 8532 -195
4577 6583 522
7483 4240 912
8649 1761 238
3944 9168 393
8773 4287 898
958 3777 450
6672 7247 209
7904 3118 -890
7526 8450 570
5553 1260 845
4808 3746 -44
6998 6470 842
6253 7958 878
3279 2496 -167
8198 4825 -832
701 7429 750
2401 2235 789
2627 7311 860
541 5552 -154
8225 2834 -450
5440 9044 -48
4477 4903 -251
1150 1840 433
3625 944 -356
6812 2343 -901
8107 7663 955
4463 2736 -555
1893 3273 613
4024 6102 971
2920 2314 -468
7287 3147 141
6623 3261 -985
5810 7643 51
2794 716 -4
4470 1527 -540
752 9012 -811
6082 3866 635
6201 3404 -971
7041 2913 868
2473 8613 -427
8882 2498 -212
1648 2176 514
4401 7389 -695
2073 3716 -891
2046 2695 206
5817 2651 979
7569 3219 -235
5298 5075 709
5996 6592 935
1230 8381 660
4819 6819 953
5623 3826 584
4651 6854 -635
2521 7704 -173
9221 3910 638
17 6645 -57
7606 3562 -633
5821 988 -335
2034 2427 887
8523 666 -612
8493 3028 742
7825 1537 -600
1147 2061 60
2553 3682 -348
8921 5987 -898
5494 3656 406
1094 2289 -775
4897 8299 -327
2358 2081 673
3399 2532 450
907 7907 -309
5496 6636 -530
1612 1336 -225
255 4621 -918
679 4101 282
3122 5425 -94
7873 4187 766
3071 9038 -590
3173 3533 948
5369 6648 331
5683 3192 888
5458 7871 188
3624 1935 205
1496 3680 -48
3376 8093 -270
3338 5897 826
6825 1325 -218
2737 3459 894
6684 1306 -606
5046 6124 715
5758 7717 741
654 5399 937
5629 3379 -606
875 7652 411
1907 4273 -661
7911 8055 -139
6472 5482 184
9122 4589 73
7564 1486 -867
3691 22 -687
5886 4192 -679
7372 4204 -520
2587 7768 -930
3106 4794 910
4573 5554 44
9164 3815 -869
1348 615 970
2970 827 936
7093 8155 -968
1495 6819 -553
37 571 -873
2960 8595 -130
3982 741 -713
8065 3696 616
5101 3364 -134
3114 7258 -242
7949 5931 367
3317 7593 -304
6274 3065 -332
591 1499 -934
359 7904 -310
852 8540 -742
3784 8535 -238
4944 6302 232
8626 5504 -257
8883 8376 993
4663 2693 -9
6995 5374 217
2487 5491 -93
6998 4590 -761
3312 8884 860
1679 4082 -534
3379 8899 -85
3466 8356 -937
7954 8526 23
7403 8162 110
5225 7314 -783
2707 7027 3
1959 7338 -219
7755 4724 301
9051 2264 136
7066 2297 -371
7886 2977 768
1078 505 -249
7677 7520 -505
5568 8661 847
8428 2295 169
683 8900 -184
6161 2297 -758
8352 4371 157
4473 5060 455
5859 236 -755
3263 3241 790
4965 4266 -264
1175 4906 -236
5541 191 642
8166 4261 -620
5020 2283 -729
1101 3676 -188
8930 8594 -58
5636 3395 -820
6147 33 319
8148 6370 -26
4163 2575 735
785 6036 387
4514 6166 -148
1365 6998 -572
5472 2750 593
5687 4142 257
2125 95 146
4876 944 889
2550 3225 -870
660 6903 357
7341 8274 518
7130 1774 -322
3900 3907 -119
6850 2973 158
1020 2776 268
7269 7376 -400
2211 4023 163
9129 2549 341
7345 1354 -498
522 908 -111
6173 3475 -628
6275 4593 -678
4111 7588 -945
6897 6798 -321
8737 6279 177
6463 5524 209
6642 3009 499
6793 4074 28
4020 5073 282
8145 1050 412
2300 2290 356
6198 8263 157
6885 5899 467
8992 8575 -901
625 5957 -391
4644 4771 -456
2616 7076 425
8370 1841 993
6140 9223 -749
1305 5284 -981
4462 864 357
3489 4066 -664
1429 2873 123
1826 9049 -68
7814 5872 -434
6248 6849 -219
8 4674 -89
8776 8756 184
4958 6305 635
3420 279 779
1595 7194 596
5654 1182 334
3635 3031 993
1890 1211 612
1405 2852 390
5708 4650 -8
4852 6278 -355
3457 3373 -906
2972 727 -73
412 5012 144
6082 1011 779
6971 3909 279
974 3950 -144
6925 6103 -318
3244 8098 466
6565 6478 894
8941 1137 74
6396 8612 -814
5922 7266 113
481 4684 24
7489 4682 100
2637 1247 666
8551 6082 -559
2612 3468 890
6563 3349 23
1094 2586 -593
9072 9223 68
9153 500 -845
1407 846 -470
7329 261 609
1525 129 895
2520 1755 759
1741 7302 -170
3388 2719 993
3575 1938 952
3477 895 170
336 3193 -807
3207 1823 -833
6690 6683 481
9104 5642 576
1777 7515 -828
125 8887 331
691 1007 -386
2877 4438 -564
4487 6852 941
4304 4049 363
1500 4398 -155
8841 5523 138
5596 6916 -75
7203 7320 589
6143 1618 755
5016 3335 573
3346 1854 -387
2706 456 -290
4475 8037 798
8633 7969 315
446 9204 -941
7669 1033 -61
6857 9207 -464
2301 784 -588
2694 5571 -736
1316 4011 175
6782 1791 531
3599 7821 -570
4739 7933 -856
3122 6490 373
6625 2329 -566
7999 6319 953
3735 1333 612
3475 5032 -786
2466 1000 -630
6374 7228 -61
277 4737 145
6594 183 -568
6436 9208 -500
4119 5355 -783
1315 1426 692
5153 2397 -88
6789 183 91
8244 6995 -883
2800 6288 917
4955 350 -745
7827 8868 -433
1212 5872 -338
3125 7088 394
8082 3010 -460
4342 6319 -122
7626 527 -371
3111 5952 415
3261 2525 320
5314 2223 -260
5287 380 221
7938 2396 432
3013 1295 913
6057 2002 -163
6923 1299 -210
8049 3322 -354
2554 62 -762
1176 8769 169
2629 5569 44
7150 5306 231
7422 261 896
6738 8206 -457
3270 5770 -140
7238 5430 -446
1770 5181 -828
4851 1408 -27
2178 2500 634
3472 2478 -757
3748 783 530
7210 6988 -643
3929 843 732
4002 1485 642
8582 173 -72
6930 8541 -633
1403 7034 -333
1431 1101 -711
294 705 280
3536 7161 460
4681 2773 388
3132 6487 -436
3790 294 -488
6680 6934 -894
6592 3439 -148
5578 8214 -817
58 42 757
5637 8324 732
4836 7727 706
2844 8557 -675
5877 3001 758
5374 8226 -266
9064 2357 -908
9118 8576 -970
5281 580 -189
1937 5524 924
3037 3580 -722
8427 7044 -875
6816 1997 505
7420 2463 -391
8539 9224 -201
2456 7262 457
5996 3545 905
2282 7351 -540
7771 6880 -365
2004 7404 -50
117 2902 368
7102 8003 190
6564 1861 -486
4977 6906 -213
7356 8635 806
4109 531 294
6497 5495 114
7229 792 -104
3370 4746 -611
4111 2595 -946
2256 536 -275
112 8826 -540
7559 7527 -539
7701 8621 303
3118 1274 -445
3284 305 -586
6772 6526 832
5428 8780 864
6472 7896 881
563 5261 752
7774 5198 -921
5413 2218 -794
6590 6799 867
799 7836 990
7050 6587 -255
7738 8425 -309
6791 7909 -917
3353 2662 -772
4228 9167 -271
8942 1582 571
8948 2423 973
8606 7052 267
6841 298 -916
7465 1539 -346
6422 3768 955
4629 3167 661
9050 7940 884
5212 7324 391
5215 5860 189
7744 6260 50
3786 3727 -337
1298 913 125
5713 6831 -7
2322 1331 692
7748 8618 302
332 6522 -772
6535 6779 405
793 5791 783
1666 3596 176
5069 3455 -288
5224 4940 662
2962 4607 -260
8823 4927 -424
7289 5163 358
8370 4197 -761
7737 9116 -707
2242 6375 -951
4346 1616 730
8264 6110 -61
3580 935 -304
4235 8966 367
7825 6454 72
7944 6040 90
4939 3123 336
8131 2292 -205
6087 8851 51
1473 3482 -621
3708 5312 -775
2611 6432 978
906 1740 855
5470 8839 936
5351 5749 667
2725 7352 342
4160 3573 -553
5862 9178 679
2558 2622 -148
6097 5100 -189
8432 6282 370
35 6792 28
5254 7753 859
3397 5669 460
1204 6602 -986
6932 7154 261
1953 5838 -921
4766 9120 -100
3962 8672 926
8161 3299 240
8275 8231 -615
5059 613 266
5665 3860 -647
292 2833 96
5459 9139 -455
1106 5523 631
6045 4375 769
482 5015 92
6254 4099 -14
7757 709 595
2899 7110 243
3977 2592 734
75 3184 -711
4360 2284 -429
3938 6894 -55
813 3064 546
5980 5838 182
9198 1829 904
5643 1044 16
91 6638 583
3101 3168 801
3774 5451 147
5103 6316 536
3374 48 739
1107 8222 -841
5489 3679 844
2066 4629 -490
8328 7619 376
194 3193 375
1919 893 -277
3650 7921 452
6554 7191 -86
4625 8889 -487
3223 4199 -894
1515 2378 176
2384 5437 711
8798 3388 663
6051 784 -554
6684 454 -164
5295 8287 -117
529 8115 944
642 3178 543
4795 6724 84
6302 4284 -360
8029 8893 18
4832 160 -227
3505 1439 -590
6330 4882 280
1853 6059 -936
5691 2939 -381
4142 2574 261
1163 1238 536
7130 8894 910
2476 4871 -906
8021 7328 -562
7409 6568 -347
6639 4861 245
7092 7853 785
3790 9104 -398
3965 3265 759
7939 1031 -783
6009 5281 950
1031 3010 80
547 4128 -184
6095 7865 -420
4295 7754 675
8264 5690 184
5294 5841 -819
5164 1967 928
6508 1226 223
356 4497 696
95 6885 -343
5650 8973 912
1459 7213 -996
4699 4240 91
7517 2331 130
2066 3095 -233
1097 8926 570
8077 7250 -756
7273 2528 -178
5326 1095 -649
281 2788 -436
5213 6340 -941
7737 5441 -367
4138 609 584
6481 1814 552
776 887 485
909 6825 -668
7952 2499 -430
1282 5776 -360
2819 9220 647
385 4527 -951
2675 6108 -356
7055 7551 -736
4195 3158 -303
197 2401 -687
5466 250 -23
3213 1053 -78
4379 4142 -436
8945 5864 -428
8515 1079 -665
3913 215 132
1858 3754 -835
1502 2335 797
7729 5974 292
4573 2665 542
8408 540 -215
6783 8458 887
6044 4536 118
2731 580 -867
4109 8186 317
7771 1923 612
4130 8819 -744
934 790 -725
5062 8061 817
875 3953 -887
789 4065 -689
4690 5763 -259
5212 1106 -731
3397 8900 605
337 6637 -536
8293 6123 -294
1145 7377 -153
5653 3941 773
809 5258 -303
2587 493 -915
6604 4217 894
4383 5798 218
3777 6378 868
5231 8008 176
1052 205 -249
8427 8193 511
215 1177 -312
1244 7261 -830
7635 5173 -291
6903 4876 617
4514 7169 -988
6355 6426 -204
2955 2087 -108
2467 7174 -479
9026 1791 -238
4788 3787 -796
3391 5264 374
4860 3581 666
7445 7279 741
8780 5793 1000
8511 7605 -740
7469 3136 111
1741 2634 646
110 6555 600
6254 3494 -794
8562 3940 -421
3530 7395 -173
4703 3480 672
7961 492 -986
8723 1974 260
3540 325 727
5091 7799 267
2242 8977 806
4079 908 11
1580 3363 -836
1711 526 538
6246 2719 627
2179 6336 901
7117 4632 668
540 7652 -168
8278 8152 -136
6766 4866 -629
3585 1244 253
3931 2734 383
1503 311 -943
7493 9085 398
1737 999 361
1040 5709 -699
3848 5619 -268
7320 718 -266
7494 5939 745
7726 768 -847
6003 7165 -196
3931 1221 -715
7039 7631 -747
7394 6829 -711
3999 304 -700
1430 6478 95
6824 5136 144
522 1058 99
6125 3932 160
1397 7369 -662
3209 7360 -308
1946 3323 -381
2164 2008 387
2147 9052 -438
8453 5249 616
5156 3789 -605
1728 2133 578
7030 3044 -936
7989 8953 684
5393 8269 760
9000 3295 565
6271 7123 -878
5137 9196 -310
4470 4975 -542
2577 906 429
4757 3289 -449
8650 8883 -408
7760 454 -546
2274 8016 -957
4497 4707 545
6440 1608 729
3451 5511 -629
8539 697 169
6639 8870 706
1939 4570 -648
5849 4100 -74
2507 806 549
4663 1859 99
4996 116 780
6310 7665 -224
7471 7402 954
4199 8479 145
4058 7534 626
8785 7720 819
7672 5172 -599
1003 5114 -698
4199 7531 -830
1819 4990 792
473 9012 665
8217 1485 185
307 3916 455
1450 3268 -218
8269 7113 406
3705 4796 -28
3796 3450 944
9184 5650 -653
2780 426 578
137 2883 748
4092 1529 522
8352 7226 -583
7502 8531 998
4799 5577 -695
8211 8968 -121
8916 8660 -37
2214 888 -559
724 379 -529
4749 8731 661
1952 809 -892
8304 4663 -523
7869 5537 -353
4132 6671 -211
16 70 933
171 663 800
9135 8214 875
6207 2668 -266
5585 9068 892
3808 7056 899
1420 3773 -437
655 4636 -543
8745 2342 439
4459 4071 565
3341 5812 -569
16 1702 -260
399 3196 -137
4221 7001 682
313 8799 -842
2839 5727 -822
2203 3385 -291
3897 1115 -994
3518 1720 327
8948 4258 -157
2382 4234 563
2463 1207 970
1605 463 -371
8700 5111 -756
1147 4255 258
3573 4713 -418
9005 508 201
3744 2076 941
4033 2997 129
8253 5151 -992
1427 4070 81
7615 8413 -67
1777 2806 -540
4944 8984 776
18 9030 306
502 3221 -257
8601 1946 -513
8402 5478 948
6541 5422 -858
1003 2431 626
923 7265 20
6223 8960 -798
7155 1945 -87
5771 396 -276
3689 8430 -261
6939 9051 388
6444 6848 984
1796 3208 -344
4048 3713 -756
1589 1183 -506
8853 788 -979
1349 1653 918
3764 3802 371
114 1857 973
1999 2852 661
8041 9026 294
4109 9129 -1000
6221 4980 202
1042 7149 453
7632 5690 935
200 5432 762
5499 8978 -803
1228 2033 118
4096 246 428
7418 127 591
6690 5360 805
4995 7138 317
2213 7296 -16
369 3016 198
1799 2345 -876
8171 6585 1
758 3715 439
5463 1790 841
8086 2654 380
7815 8762 -829
9134 3942 -841
2602 3162 -92
2767 6849 -618
1910 3463 -315
608 2599 398
2862 7601 869
2118 3630 719
8149 7316 -968
1841 7833 54
93 4900 347
1313 5654 404
8926 4084 -348
8566 2595 -445
7103 7906 936
340 3940 -726
7272 2264 821
7732 4141 77
7565 6855 -565
2122 7896 -633
2509 255 -976
3710 7779 -288
7875 8769 470
2489 5594 -46
581 6636 -169
4341 127 -707
3978 8603 -708
4281 6087 630
1218 1012 117
266 1767 -182
8278 2058 -468
2633 2299 472
717 5535 45
6686 4660 -315
8560 5980 719
5718 4755 320
3868 6300 626
1804 4962 489
8677 8856 300
4109 8111 -106
3968 71 514
5648 76 -411
777 3366 -39
5097 1539 -822
3230 4252 -353
7288 3946 -875
5326 4559 -666
5151 8764 458
6431 608 498
62 4804 -116
5304 4769 72
3682 5830 -613
2518 9096 -327
4645 7995 781
4756 1006 738
1990 8658 421
366 5562 -498
2872 312 -151
8999 6651 -346
7048 4049 -202
3087 2182 74
5741 468 -79
5214 996 -922
1373 5647 -919
2381 8558 543
7875 7013 433
7522 735 270
3485 5991 -591
6858 6298 870
9130 2377 -766
715 5935 474
7714 6019 -729
6056 1478 -649
4810 7033 183
290 8380 829
4315 1786 -637
325 5928 -333
269 2876 -294
1803 4071 -786
6328 4253 -710
2377 7623 -15
7450 7314 -413
282 8842 44
1161 8196 172
6539 2417 -145
324 5344 513
8776 2256 895
2508 7499 -109
5685 6287 -140
7824 4815 -245
2056 6541 872
8904 6163 915
8932 5964 -632
1390 4910 -295
7528 694 75
283 7110 306
7160 4655 -220
4286 3801 -245
1818 8495 -676
2641 3508 -997
1419 6515 -571
1245 7090 934
7831 1986 423
8203 5211 402
2621 8438 567
2943 3408 559
8381 7480 -172
439 6900 287
2548 5112 -763
6396 518 -251
2530 7348 559
35 7666 505
7578 8090 274
474 3098 -260
2807 4225 -483
2374 3231 543
735 5609 -185
7600 2133 -321
105 935 146
3243 952 -844
6057 1696 981
6355 6431 -168
5925 5805 -316
1153 4786 -749
1877 5689 -248
6945 6225 -134
3210 8728 699
5309 8544 -669
3401 3283 859
3309 2259 -784
2252 714 -724
3857 3623 -727
6967 8101 272
255 3285 -628
4964 2854 411
7776 7380 -646
3730 4934 -401
8080 9221 -941
4489 7155 -835
5365 9238 128
3819 6904 -223
7164 5286 499
3182 7565 280
2122 2861 209
7859 1758 -292
2360 7465 945
517 1444 -980
7460 4914 -333
3107 5345 -409
1764 8490 454
6553 8400 -900
6173 4764 -304
1047 8332 -941
6134 6729 -349
2177 3035 -457
2412 6331 147
6571 5436 -851
2740 3518 -871
1935 73 -150
5593 591 -352
7315 538 949
8707 5873 -370
3704 4098 -23
6207 623 -465
1715 42 -310
5630 8388 -496
2277 1009 -359
1008 1416 635
8716 9225 173
6329 4431 -303
2003 1346 213
2925 1087 474
4576 2067 315
6459 6086 -575
7197 2026 -7
2712 8868 -41
3309 9010 -555
1378 7741 -919
2510 5264 -61
3457 7129 -168
5018 4767 440
8368 726 -847
2607 3931 -969
5671 3338 267
6168 6775 -120
2146 6903 315
6598 7049 154
8025 4185 939
7406 3463 -329
5623 530 550
3495 8252 614
1467 2133 -122
2761 83 -644
1522 3476 -653
4096 257 5
2544 1392 220
8355 6192 50
5792 6378 722
4637 9197 601
4434 602 240
1312 3998 -277
473 4236 596
2530 6633 -50
2616 5880 -358
5043 4606 247
627 3584 768
7481 1245 178
3550 2089 -272
4954 8297 -440
3799 8604 941
7900 1649 -706
3594 3952 -126
4986 7219 -219
1939 7689 935
7912 8730 -107
9004 8598 -913
3614 8470 718
8261 6310 -366
137 6603 912
2145 4470 148
9228 2423 984
2325 432 415
6134 1513 85
7835 5920 -826
8462 4737 -751
4020 1896 -118
8212 7350 -6
8802 7859 -162
1645 7949 420
8229 7016 -366
8834 5339 -466
5201 7139 -327
7458 6093 113
8715 8653 -827
9029 3983 -558
5199 8023 703
4654 9124 -808
4062 616 172
3032 6477 -692
6072 8248 768
2011 5562 609
6900 8405 -88
641 2485 164
8864 7432 -616
2769 4618 965
7513 4772 774
7345 5495 23
6268 5302 -877
6379 3416 -222
4588 3727 779
4003 4918 -648
3665 28 796
1532 792 -767
4610 5980 -69
7897 3043 -853
2439 6311 786
5165 4106 -796
7990 3924 547
622 7156 -35
1106 7141 244
2533 1397 210
3404 526 932
7083 3407 25
7735 5193 -164
3008 4712 -311
5758 5230 287
2318 7659 -499
4611 7928 -304
768 8036 351
8904 8840 551
6109 3910 431
1426 2633 -532
2293 5908 -646
5733 8547 677
2086 4604 993
6204 6940 -460
6056 4642 -605
6831 8704 216
8922 7659 533
1504 845 -242
1083 9079 28
1827 840 -393
6584 945 -886
2000 3831 -452
1423 9022 -528
2112 2910 1000
5401 6450 36
4142 2365 277
3434 6257 -545
1239 448 306
945 2068 -69
2796 7086 -96
8622 4634 601
8671 2217 807
1157 824 -88
5850 8450 975
8047 8330 -563
7609 575 -351
519 2604 -481
5061 2841 -868
2061 5233 799
7921 2354 418
1891 5650 122
329 1584 269
7536 349 -817
66 6056 -100
8241 3975 190
5917 6248 -75
6608 2901 -558
7484 24 415
5833 7282 698
7409 2740 678
2830 7829 703
8945 3646 -603
2824 7585 214
467 4768 253
5486 722 -376
2208 6131 566
2037 7742 92
6314 1463 992
8255 1227 23
582 5659 -575
2553 8653 482
7434 2018 56
3938 584 390
8317 8524 -621
926 1674 936
5083 7181 -779
589 4181 507
351 4062 -669
8527 2323 -759
4770 2281 -759
3856 7875 740
8473 1736 934
4935 4489 -286
7589 3863 -777
9026 8420 -138
699 1847 345
7399 4759 -494
4239 7558 -701
1904 7071 329
6410 8915 -163
4946 3475 -645
8368 4592 541
2343 8293 -223
5512 9105 -348
5162 8462 -308
4617 865 -360
5024 2372 210
4573 2665 614
3199 915 424
5009 8891 -403
6230 1264 -848
8396 6382 -353
2979 8477 599
3929 2810 -994
5764 7745 882
5473 3006 470
4878 7589 671
5050 2024 86
6614 4387 371
5150 3343 89
4040 1678 -997
8431 461 741
2319 5138 424
6448 159 -978
1837 8203 -564
4920 5597 371
7372 5655 -369
9110 1262 283
4080 1150 -893
7255 6238 294
7343 6566 827
1999 5318 -625
8393 394 -168
1112 4740 -567
6841 3964 -687
3383 498 -427
1847 4181 917
3251 2341 922
