20
835 957
150 235 -817
190 514 -951
860 174 -580
614 430 -424
524 561 46
510 9 207
193 473 -238
834 184 719
7 556 -53
715 834 -980
323 306 -681
452 823 610
352 287 -511
407 172 -941
560 5 -259
163 506 818
430 612 -443
668 506 -703
536 36 8
743 210 684
206 2 614
479 827 426
373 636 292
217 28 669
141 139 -791
132 154 -541
843 399 -11
605 112 -781
383 855 954
831 738 -63
834 783 234
230 587 -88
348 664 -203
127 339 22
825 156 597
792 833 -688
336 360 72
102 334 237
707 165 -816
42 266 -918
43 102 -749
235 624 -333
657 847 161
175 468 496
29 678 -153
372 869 892
615 108 -701
664 396 787
331 463 499
417 646 -978
410 525 148
218 391 12
526 541 -99
421 863 -963
485 245 -816
584 848 -809
387 574 -470
358 572 -896
367 646 139
579 678 150
334 52 -694
765 318 -994
340 95 266
433 317 -643
128 214 -206
348 705 305
575 855 -779
277 798 -230
65 184 -222
749 131 -772
716 842 -394
673 101 851
67 47 -91
325 814 163
404 297 -866
146 59 -767
304 488 494
485 213 598
445 806 -419
581 799 747
863 470 -648
882 103 -877
708 782 500
542 132 -847
555 873 38
233 785 -35
30 283 827
253 164 -458
684 693 853
834 292 -771
607 418 660
548 493 -773
203 685 429
249 525 626
106 552 -391
222 87 790
738 791 -790
358 432 166
752 388 62
321 793 -265
3 161 -766
130 470 -930
292 650 -234
43 521 301
727 4 -49
196 254 814
621 88 882
747 592 -757
736 806 582
568 197 -526
591 450 139
145 411 -37
166 752 -567
212 625 579
306 764 -81
176 696 -250
307 454 684
244 810 -805
440 68 5
430 294 158
97 388 90
455 560 636
275 59 958
287 463 268
314 841 973
107 8 -182
441 161 768
34 80 633
638 824 -398
246 812 -846
31 687 970
809 545 -386
349 858 -590
862 102 746
690 459 -956
168 257 715
349 199 -533
249 874 754
132 334 785
362 372 457
11 168 -940
814 596 234
32 279 507
277 833 249
401 5 178
662 587 413
364 283 -339
425 781 -476
832 529 -376
453 590 639
36 612 -623
817 707 694
250 33 -937
123 652 -366
229 532 -917
840 17 -977
720 714 -353
550 74 -164
655 166 922
708 129 -773
61 276 796
583 137 -697
400 381 553
874 669 584
535 702 -473
398 159 258
313 519 391
315 516 215
740 467 980
596 847 -573
252 98 94
434 418 977
543 733 -826
464 663 -106
653 661 -762
626 578 -465
172 155 -156
616 686 336
719 155 -454
388 403 -982
345 404 -971
391 265 -453
57 541 738
540 89 -364
156 434 818
736 503 -910
59 600 611
822 679 -602
317 296 -322
770 79 596
158 92 166
547 592 263
42 878 -631
485 361 1000
3 817 -466
746 184 -552
422 227 275
64 450 299
558 445 976
679 4 -373
869 63 6
877 407 467
604 501 787
867 728 113
789 832 -447
449 875 970
162 671 -543
379 321 591
397 493 744
320 631 218
267 619 874
610 631 -559
842 229 146
608 135 865
273 700 428
630 271 -571
368 748 469
786 257 803
429 579 -731
185 501 385
705 509 -785
799 57 442
84 197 182
590 362 997
429 512 -414
511 524 558
804 576 715
119 115 859
176 121 -981
812 669 327
861 387 -761
827 424 483
597 819 -407
233 56 -697
43 547 578
350 207 366
262 162 -937
69 265 -105
881 98 -514
501 859 -364
418 10 158
200 732 960
19 633 654
82 542 -173
629 643 370
172 489 -626
650 551 670
330 135 -273
870 459 820
554 384 206
619 296 79
772 499 -600
324 32 431
875 372 -619
757 11 -950
379 255 -339
357 285 15
311 712 -71
731 807 422
842 778 -583
443 106 274
175 609 -327
557 595 335
420 191 617
115 512 -303
59 734 -247
467 530 982
839 868 163
785 713 907
497 572 -634
508 122 953
307 760 868
287 45 803
29 209 -878
262 582 -728
212 560 110
477 318 -540
674 857 902
701 467 -4
375 713 -202
850 527 339
287 772 -392
384 779 -689
789 330 279
231 575 19
763 9 -655
676 200 826
513 71 -659
862 201 231
431 790 6
338 32 -970
310 790 281
446 540 -675
477 788 697
536 588 -70
556 438 -74
493 880 278
664 78 -129
176 107 293
747 571 303
301 542 -660
693 816 -708
409 586 417
274 181 -686
488 814 -960
386 379 -513
880 701 70
206 473 426
163 54 892
568 758 -5
71 391 593
400 546 -878
692 290 -447
204 1 -653
689 693 900
274 432 351
108 823 893
238 547 462
664 208 938
662 353 927
251 130 -27
750 650 311
725 727 443
812 462 -483
760 221 -97
701 165 -289
835 195 681
342 173 -227
783 403 231
100 755 -399
210 114 -155
819 728 254
515 773 -864
544 318 191
55 832 589
66 813 417
559 788 -659
291 545 -5
802 242 -720
263 144 -75
581 305 -267
750 170 242
313 38 -56
242 202 464
36 505 -857
476 843 -176
158 763 -84
385 511 -461
165 39 944
575 486 23
585 59 -435
339 448 -383
172 14 -59
65 681 465
881 279 332
241 127 285
298 132 -483
876 308 -412
829 238 90
841 412 319
265 357 -758
654 544 -777
716 878 644
541 791 507
489 219 359
456 236 -88
500 221 -480
608 869 106
562 462 -529
576 850 -225
241 424 619
415 483 -667
422 279 -117
235 717 615
503 439 144
123 449 324
610 160 87
354 755 479
448 830 74
526 481 -524
41 825 -627
405 388 -935
64 843 -592
813 718 146
776 406 -46
528 497 469
841 303 272
462 821 -273
823 856 -877
176 350 -325
431 266 714
243 324 101
782 391 -38
39 480 -684
780 577 -509
727 440 -511
658 576 189
403 660 -957
414 702 357
164 477 425
561 457 41
314 458 -412
390 773 -630
229 744 419
529 641 -581
32 177 360
246 27 183
5 409 -845
38 611 -819
830 430 311
787 151 484
349 700 -632
300 322 -405
609 129 644
581 213 997
287 750 641
546 259 -226
618 653 954
697 233 -409
325 188 726
81 75 965
799 778 -385
113 525 -506
597 842 106
782 156 621
95 586 135
501 442 -951
209 200 62
212 418 127
56 514 447
477 8 605
586 141 -792
277 42 -834
797 460 94
581 214 467
236 370 290
262 322 337
649 179 2
177 316 786
582 750 654
414 116 -516
718 587 376
239 713 44
280 721 206
290 488 -272
111 157 -172
275 313 262
288 473 472
530 444 261
480 39 188
724 356 950
533 624 -872
170 615 -715
709 166 -436
76 560 705
676 522 -379
201 310 431
762 591 10
739 4 356
826 271 -611
96 613 224
602 622 -935
41 451 25
698 625 443
23 514 -591
107 547 75
657 577 -7
145 312 237
215 233 -250
809 167 256
411 202 67
18 51 -54
437 607 -854
200 180 744
89 55 948
274 47 -594
433 691 491
193 35 -899
216 123 331
703 29 -593
8 129 111
684 222 119
627 148 -615
605 373 285
594 577 357
109 154 -458
238 302 -702
304 373 -788
689 72 -539
432 142 297
330 804 -368
575 743 268
93 586 -464
116 150 -778
692 326 -545
226 553 540
538 272 36
120 795 -78
517 719 204
231 854 398
789 415 -500
32 69 -916
327 305 -196
737 496 -588
833 405 -687
415 635 -866
537 801 320
830 771 -42
363 370 -329
153 526 -744
16 234 -998
620 755 -247
200 542 920
265 823 -878
858 609 846
333 847 203
194 79 -69
513 756 -34
597 867 -595
542 149 899
444 312 527
109 186 93
394 694 -944
38 327 -500
131 559 767
98 839 817
253 319 424
509 492 -671
843 4 998
677 125 504
713 58 823
635 595 751
313 675 781
851 217 -361
46 42 16
758 811 -955
879 250 980
450 686 -702
48 735 -860
364 443 -353
187 690 772
678 21 -965
176 253 -312
49 683 -596
224 239 -73
721 519 659
861 839 -342
640 205 -351
848 854 -956
91 855 -419
719 636 -558
46 376 502
816 424 -997
59 210 -9
453 611 625
487 311 -16
412 346 357
348 331 -924
194 356 -603
811 638 -782
399 555 882
214 135 921
426 367 426
817 763 -670
19 232 -449
663 714 -56
759 817 62
252 784 -56
636 6 -61
696 565 -526
876 746 877
791 63 -546
145 219 331
440 193 235
650 731 348
298 369 -655
452 51 613
520 661 -619
674 752 120
723 507 52
839 93 328
711 541 -998
542 151 267
372 638 -668
421 522 136
480 678 326
270 217 -611
672 170 -243
269 669 866
442 699 -179
21 871 -352
39 182 871
540 225 -265
583 53 142
831 475 -959
690 781 686
96 119 -307
349 360 -645
829 604 212
315 548 209
442 447 -749
107 713 -887
102 774 -4
516 330 616
733 815 307
642 777 901
754 150 -579
637 776 909
209 264 -585
701 659 -116
463 116 771
436 446 504
30 403 -104
829 874 -373
744 640 18
52 838 945
603 190 -538
481 538 78
843 230 -597
148 552 -467
357 369 319
22 524 -211
778 255 -333
689 193 692
280 731 382
173 859 -847
479 266 -528
147 402 -210
635 126 306
521 67 -558
453 284 606
1 630 510
574 762 -64
810 130 -659
207 790 199
513 471 -142
435 581 651
237 508 358
590 33 587
863 547 -894
319 429 -910
877 153 -945
68 470 768
185 703 866
745 547 675
789 632 -810
440 608 -142
303 839 613
868 116 -572
819 971
473 381 -214
492 250 235
710 816 474
607 704 926
644 426 498
542 698 263
6 547 -84
440 448 -716
810 774 -659
433 475 -378
91 338 -723
436 342 122
668 151 992
442 805 -653
586 591 103
375 384 -860
280 285 -232
766 410 485
232 344 -648
690 670 387
541 679 -787
502 721 313
376 230 133
524 642 873
621 471 908
217 528 -683
360 643 423
36 491 515
192 798 150
352 520 110
256 259 -971
172 717 -344
221 565 -963
72 205 -601
321 664 82
783 535 85
712 169 -95
714 70 -585
262 21 616
432 348 -410
799 23 938
718 466 -595
265 261 -561
668 371 555
785 448 -298
48 648 652
188 563 -977
84 772 -32
406 21 424
379 817 -262
395 67 -286
603 171 883
581 163 -710
645 675 -845
540 614 350
796 235 -664
43 231 600
350 753 -357
720 371 -164
631 706 193
709 348 311
437 211 199
539 101 992
267 361 822
609 416 -883
800 411 470
263 194 -963
151 27 -464
560 41 -104
335 795 592
78 445 154
146 322 -146
541 720 919
283 583 -607
642 804 85
741 126 219
519 607 491
89 357 490
417 736 -276
421 292 67
456 17 -227
232 422 983
623 438 -533
213 730 396
226 257 763
12 371 2
417 712 -625
603 187 761
82 567 -61
7 451 -469
9 178 77
98 19 824
785 406 855
25 308 553
795 605 960
345 757 831
215 471 -929
788 61 -27
224 819 -79
449 381 567
224 537 -288
28 595 -295
489 359 230
643 131 -675
288 416 -835
294 223 -448
82 187 529
609 410 -775
382 698 103
86 89 563
439 384 913
104 577 -677
385 92 852
779 592 -131
541 539 -124
574 218 918
668 788 479
6 229 325
309 572 -187
355 205 -299
224 237 440
368 463 453
75 342 -650
638 358 -889
485 512 859
331 89 -35
210 72 -852
95 566 946
331 607 -850
47 493 899
335 92 187
591 671 867
761 78 -988
303 703 -826
272 353 -100
623 711 531
241 552 45
7 680 963
731 566 336
482 37 262
140 240 631
694 805 36
543 260 -316
119 407 -910
607 210 246
170 26 -948
734 797 -304
131 563 269
423 669 407
692 164 864
134 535 -511
596 216 -316
683 352 502
3 424 -373
798 716 151
571 491 -287
661 607 803
680 595 -305
62 115 -929
724 390 -552
35 461 971
662 628 -902
395 768 -599
309 739 -914
616 198 942
50 464 186
500 118 -396
74 75 -848
763 513 646
423 688 739
106 549 998
322 449 -948
660 191 441
354 204 2
254 654 499
423 599 86
50 369 10
674 42 -438
588 621 240
32 194 310
512 199 -629
739 561 373
640 720 406
217 782 596
365 327 753
793 358 20
465 767 424
612 277 -510
630 713 658
814 477 26
600 282 -614
150 165 -609
452 413 192
662 817 -905
671 417 -265
217 539 876
158 177 944
129 219 728
150 635 638
58 646 373
460 614 952
570 7 664
157 578 554
497 491 -273
756 231 -87
529 261 831
581 503 15
545 519 -148
394 817 458
101 687 -735
277 114 592
370 43 -963
304 238 533
14 85 -918
468 112 810
171 545 -579
680 773 332
149 365 -537
250 803 825
387 242 123
393 453 -71
571 145 -810
654 738 759
161 131 636
471 106 342
618 172 -372
271 544 255
553 89 -517
570 199 846
619 377 794
307 216 -60
247 170 181
475 339 22
796 727 -388
522 703 -344
663 283 94
383 398 -483
367 657 -185
441 681 600
199 172 955
762 78 -756
253 654 640
689 329 326
205 640 -958
198 67 306
656 646 77
778 489 -75
261 367 245
208 471 356
797 683 -45
6 687 -397
560 209 -949
343 215 899
636 141 -344
204 615 101
316 55 961
333 67 393
154 478 503
1 40 -463
117 489 -907
806 424 -866
426 600 971
670 629 370
57 639 176
441 421 -409
261 612 642
553 561 -482
329 525 -231
363 255 -2
193 748 -172
178 219 -819
132 113 -5
362 761 -608
749 721 318
663 810 -406
177 508 229
1 169 859
139 457 798
701 470 176
228 694 268
657 495 -760
500 271 -829
448 420 -821
705 487 -388
204 763 623
308 338 -618
388 372 479
37 431 -516
620 404 -34
175 727 6
591 592 -914
528 804 -854
195 161 -857
775 586 393
404 130 -499
670 400 314
273 813 -857
483 89 -409
805 255 987
331 775 174
343 446 -670
589 7 -390
251 695 762
218 684 -802
554 62 996
424 569 -14
51 555 641
269 250 -417
622 457 540
479 627 -280
488 261 560
689 381 -642
694 371 561
763 574 -106
502 12 659
738 467 914
564 430 -596
271 199 -3
176 255 396
21 498 -811
237 769 722
603 411 869
724 500 146
56 421 454
541 344 38
581 75 842
418 764 281
430 413 808
637 61 -260
52 204 -93
21 808 629
369 403 869
577 458 736
72 440 -197
108 247 -554
455 105 -544
300 770 407
177 572 960
523 531 500
170 329 385
646 210 119
800 244 581
668 230 -237
102 733 -432
489 289 536
600 123 -307
419 612 -70
428 57 -447
621 25 559
469 91 -806
129 208 -30
590 86 80
783 545 414
652 413 -66
348 786 -632
292 696 209
602 288 109
237 629 342
51 711 -930
344 728 990
199 238 -750
356 263 910
559 808 934
38 663 355
379 285 -747
422 249 -513
571 744 -723
83 297 958
438 356 349
478 572 458
481 433 -52
19 579 -624
633 109 512
743 570 413
376 80 618
567 425 351
630 210 60
590 22 963
730 724 598
125 425 625
383 362 786
353 722 501
715 782 -663
100 60 -805
226 209 -435
661 512 908
138 10 -243
675 410 977
166 242 204
175 609 826
80 269 595
605 302 177
307 702 321
750 222 74
734 186 376
8 198 -605
621 306 -545
90 141 899
120 612 291
261 578 -605
601 504 -865
575 623 746
614 395 -399
523 24 -661
737 556 -764
676 226 -123
306 681 113
110 605 509
815 18 268
181 122 -371
242 813 -119
132 490 921
681 307 -454
317 84 -365
373 807 280
584 194 212
264 518 -602
170 597 516
752 64 373
309 655 -258
45 356 516
552 140 974
794 678 -713
430 718 308
431 211 -29
402 119 581
578 683 -449
690 104 -25
601 336 -273
492 244 -229
736 447 46
294 398 462
707 503 -72
39 366 -688
317 36 954
403 690 -26
740 733 164
813 502 -868
634 772 -482
472 811 -559
358 769 -603
41 220 -238
13 536 26
699 93 377
230 50 -641
282 579 523
364 527 194
237 55 -7
630 522 -516
671 125 -995
152 623 -26
205 96 883
238 712 923
560 140 -621
784 498 39
141 176 -942
247 733 434
404 322 785
133 225 158
258 275 715
240 61 922
338 299 -265
293 387 27
109 87 99
329 811 -248
329 585 28
686 117 718
641 353 374
259 38 -890
733 330 -721
770 4 -629
247 763 12
772 292 831
437 199 -388
306 794 421
308 528 107
50 726 -673
207 599 824
248 380 -133
744 266 165
117 735 804
735 532 330
681 27 166
555 326 -986
65 236 411
646 554 -266
390 443 -587
665 259 -621
296 621 127
327 63 -912
517 331 339
577 67 746
598 204 -498
266 675 38
344 452 522
526 491 -632
207 566 -147
548 11 955
637 106 -905
692 532 703
231 578 -758
334 5 36
659 746 -728
661 30 -984
691 726 -936
28 694 999
103 653 -291
357 284 874
564 316 -645
284 4 -818
509 369 316
786 476 14
312 328 -998
211 73 -45
359 316 410
92 17 620
197 801 -142
307 703 457
793 91 774
484 780 -450
319 102 -846
506 659 587
47 140 667
77 775 317
15 798 -254
736 686 170
797 79 729
49 114 -328
510 604 728
337 453 287
466 640 -924
5 31 -672
521 184 -897
622 490 644
283 294 950
357 552 -845
459 448 103
350 302 658
197 208 -826
527 175 382
636 689 882
752 681 -125
54 74 158
406 785 -881
97 452 -219
597 280 398
667 454 130
618 717 491
473 165 255
533 246 226
13 606 648
307 335 114
750 703 958
593 54 81
342 762 77
464 817 173
235 384 -511
689 670 764
485 1 616
660 801 816
73 534 -570
255 534 123
80 97 -88
607 316 175
600 664 347
591 785 -624
567 467 -857
642 639 691
660 354 730
306 443 361
530 283 937
402 741 737
369 397 -409
812 27 -143
216 467 472
45 799 176
127 594 320
252 351 -474
494 190 102
459 725 -901
721 581 -243
28 490 905
63 28 -896
448 477 514
311 65 -282
202 228 -637
250 315 611
450 411 154
641 819 -223
447 315 -331
569 265 838
116 159 -402
591 496 -540
623 795 -349
647 685 300
221 170 -267
93 493 73
787 10 469
255 93 -804
435 562 -123
499 628 632
676 739 -136
453 690 -274
365 257 5
196 795 -166
268 130 -170
517 297 -33
244 313 -315
552 71 -474
217 706 239
42 805 743
55 527 -287
181 769 -104
240 334 205
778 606 856
15 756 856
711 779 561
386 328 734
459 653 -518
64 528 87
373 810 443
562 703 14
726 41 -354
666 505 450
689 542 -489
662 582 -769
212 279 -833
137 13 -316
91 686 118
308 678 262
788 545 -180
158 693 -615
426 461 -322
362 289 -156
758 274 -266
122 435 -404
432 610 799
468 777 -399
64 441 -732
361 192 -625
16 261 734
570 56 -60
347 302 -362
806 281 629
625 1 903
160 327 866
727 449 -184
256 476 701
648 721 579
379 373 420
584 369 -763
407 500 -790
425 655 -997
544 317 -303
660 629 364
336 518 -57
484 743 -525
272 123 633
92 472 846
715 267 165
394 516 -708
142 236 167
178 641 960
382 634 701
35 99 608
100 284 56
207 223 289
345 678 557
609 419 -752
703 78 -876
656 795 -754
546 410 -900
482 715 119
615 21 134
227 394 -510
114 481 241
402 161 -258
471 286 715
794 438 -769
714 145 12
656 388 271
211 115 -67
293 217 -452
568 57 590
17 709 966
586 283 -482
445 229 841
433 694 -574
547 408 -211
410 760 545
393 372 -311
14 5 882
813 314 -771
580 50 -924
623 636 742
496 236 -791
198 206 -166
127 663 -601
197 279 -378
91 746 20
639 100 957
432 297 692
462 171 627
65 769 -133
766 677 248
754 582 477
456 412 -92
206 573 746
325 293 268
147 618 877
330 346 213
483 672 -536
244 294 663
527 448 -593
751 156 -936
586 515 523
181 15 155
724 25 -106
475 205 718
404 146 -735
603 576 -414
198 420 -51
73 564 -793
162 192 -41
67 159 -324
190 126 -925
768 770 -554
234 519 38
598 641 178
660 523 842
546 72 -546
362 589 -811
410 819 -779
372 815 581
541 376 400
504 319 -822
102 713 633
70 139 -662
585 470 963
579 90 991
636 16 -991
661 553 -740
493 767 -41
518 614 -737
560 812 -568
439 735 451
534 610 568
17 204 -941
119 741 -349
493 659 -865
418 88 -905
84 30 -838
94 97 296
317 1 69
111 137 948
103 22 689
409 215 273
527 282 -343
602 400 -944
146 810 -686
670 771 -24
288 477 -65
476 379 387
797 784 587
448 442 402
780 49 54
777 663 540
39 414 138
758 135 -252
390 256 66
359 117 -626
461 552 694
386 721 546
758 275 -910
582 101 -673
616 17 -77
569 328 -568
436 106 423
125 487 951
484 35 972
381 327 -551
562 204 -615
496 777 -455
641 60 896
442 724 138
417 787 798
706 134 -972
792 277 149
298 262 -896
184 568 -982
442 216 -951
730 132 35
37 325 559
101 62 672
265 71 670
357 634 840
11 676 -345
796 750 627
595 284 917
553 91 7
709 303 64
665 504 -12
47 322 -719
781 774 224
448 507 61
317 618 -986
255 310 -686
689 486 681
656 493 558
450 170 82
587 149 116
710 422 621
208 636 760
148 118 -491
137 569 -526
805 431 382
171 183 -115
474 274 -362
27 134 221
169 765 373
597 624 -894
755 406 -227
70 617 907
425 451 760
528 312 -105
152 695 573
407 815 -329
538 245 186
152 171 209
563 284 501
220 758 -519
479 764 -318
140 562 -606
117 300 151
203 26 -631
583 439 848
411 218 322
226 668 502
20 597 682
44 69 -537
778 234 13
507 112 757
446 705 -420
269 425 -176
478 67 -253
14 684 -798
576 480 455
255 717 -210
228 183 754
149 521 890
91 27 -835
416 398 -780
586 383 -474
483 708 -391
616 666 426
564 276 -790
79 131 -753
367 154 -801
620 721 -501
706 176 -499
572 127 -90
255 599 -468
190 36 -462
734 348 492
740 650 -505
270 625 -29
368 601 799
250 51 866
259 364 -479
224 508 296
7 342 387
626 401 366
229 544 -711
606 83 -356
683 734 169
29 328 758
74 546 -940
633 613 -684
190 58 -753
549 453 -306
62 451 -259
630 594 -78
206 548 503
223 749 -24
368 605 462
684 799 547
200 534 312
759 338 698
577 233 262
739 751 451
590 674 -101
567 729 -688
759 320 -682
790 82 134
248 372 -325
442 730 768
489 573 -800
331 74 -665
484 38 746
319 727 -895
514 143 503
178 6 57
462 523 84
484 433 -369
342 692 -118
721 559 -122
335 478 -544
484 316 79
